1-31,CP3,C3,F5,PO3,PO4,F6,C4,CP4,Marker
5.0,-8415.8330078125,-292.2937316894531,-3758.04296875,-727.6162719726562,-300.8768005371094,-1464.6202392578125,23759.611328125,-33028.85546875,0
6.0,-8486.7109375,-5257.0625,-7420.80078125,-1483.194580078125,-1206.3905029296875,-4804.77490234375,22600.560546875,-33040.65625,0
7.0,-8400.4775390625,-4681.25927734375,-6829.0380859375,-749.2750854492188,-481.9259033203125,-4158.36279296875,23325.427734375,-33019.46875,0
8.0,-8301.5712890625,474.61688232421875,-3010.2431640625,166.83340454101562,593.5057983398438,-650.7039184570312,24657.279296875,-32999.484375,0
9.0,-8371.2412109375,857.1669311523438,-2875.931640625,-442.9668273925781,17.434358596801758,-641.7855834960938,24175.62109375,-33013.6328125,0
10.0,-8478.5966796875,-4234.6044921875,-6703.04150390625,-1455.5677490234375,-1141.8834228515625,-4109.61376953125,22776.3125,-33036.1640625,0
11.0,-8432.1279296875,-5559.2802734375,-7516.48828125,-1049.213134765625,-798.1583251953125,-4839.509765625,22970.03515625,-33025.83984375,0
12.0,-8308.4111328125,-805.4003295898438,-3958.67236328125,88.91522979736328,472.94049072265625,-1493.72216796875,24420.9765625,-32995.796875,0
13.0,-8330.404296875,1562.8560791015625,-2298.11669921875,-94.4808120727539,368.6025695800781,-118.95597076416016,24500.4375,-32995.26171875,0
14.0,-8452.4453125,-2888.336669921875,-5741.0673828125,-1228.2506103515625,-885.397216796875,-3254.592529296875,23065.3203125,-33018.05859375,0
15.0,-8446.611328125,-5956.91796875,-7840.56640625,-1307.3087158203125,-1086.5628662109375,-5187.99560546875,22716.03125,-33015.109375,0
16.0,-8321.3525390625,-2292.4169921875,-5045.50341796875,-124.85682678222656,194.52720642089844,-2504.7138671875,24076.37890625,-32989.42578125,0
17.0,-8291.3115234375,1703.6051025390625,-2131.08203125,173.2707061767578,616.5728149414062,30.979515075683594,24719.841796875,-32981.515625,0
18.0,-8409.3291015625,-1401.7894287109375,-4612.1923828125,-887.2747192382812,-521.8237915039062,-2259.962158203125,23460.611328125,-33005.5859375,0
19.0,-8450.5673828125,-5788.609375,-7758.69189453125,-1383.6175537109375,-1163.743408203125,-5163.05126953125,22605.5234375,-33012.359375,0
20.0,-8342.1396484375,-3748.4541015625,-6119.0576171875,-388.98736572265625,-118.41952514648438,-3542.05810546875,23668.55078125,-32986.87890625,0
22.0,-8366.2119140625,-23.53638458251953,-3540.113525390625,-578.4183959960938,-166.0287322998047,-1303.084228515625,23883.26171875,-32995.39453125,0
23.0,-8451.439453125,-5121.67822265625,-7321.89404296875,-1408.2938232421875,-1145.0350341796875,-4771.3818359375,22637.912109375,-33011.62109375,0
24.0,-8371.30859375,-4973.55322265625,-7033.48974609375,-742.9048461914062,-495.3369445800781,-4435.63623046875,23250.326171875,-32993.98828125,0
25.0,-8274.48046875,198.75169372558594,-3169.365234375,245.4891815185547,647.217041015625,-852.808349609375,24632.603515625,-32980.7109375,0
26.0,-8337.78125,1040.2947998046875,-2685.09228515625,-299.8709716796875,144.0346221923828,-532.82080078125,24266.615234375,-33000.55859375,0
27.0,-8450.3662109375,-3992.736328125,-6496.71240234375,-1386.5008544921875,-1082.13720703125,-3994.61376953125,22837.53515625,-33025.1015625,0
28.0,-8412.681640625,-5708.8134765625,-7589.57861328125,-1096.5540771484375,-867.6275634765625,-4976.90576171875,22916.189453125,-33016.8515625,0
29.0,-8290.171875,-1123.91259765625,-4155.009765625,80.39921569824219,440.821044921875,-1730.6282958984375,24366.05859375,-32989.2265625,0
30.0,-8300.095703125,1656.800537109375,-2197.66796875,18.641353607177734,484.4069519042969,-88.78112030029297,24572.119140625,-32991.03515625,0
31.0,-8426.5615234375,-2553.932373046875,-5438.7822265625,-1149.259521484375,-787.69775390625,-3011.316162109375,23167.177734375,-33020.47265625,0
0.0,-8439.369140625,-5971.669921875,-7832.45263671875,-1307.174560546875,-1066.111083984375,-5234.39794921875,22677.67578125,-33020.33984375,0
1.0,-8318.7373046875,-2650.4248046875,-5275.9052734375,-177.8975067138672,149.3990478515625,-2766.631591796875,23981.36328125,-32989.09375,0
2.0,-8272.06640625,1635.0745849609375,-2133.965576171875,201.09861755371094,661.7009887695312,-6.973743438720703,24746.26171875,-32973.66796875,0
3.0,-8385.5908203125,-1083.478271484375,-4309.10302734375,-875.5401000976562,-474.9521484375,-2011.522705078125,23569.107421875,-32999.6875,0
4.0,-8440.107421875,-5694.8662109375,-7651.2021484375,-1470.3199462890625,-1223.6907958984375,-5080.5732421875,22601.365234375,-33017.1875,0
5.0,-8334.8974609375,-4063.4794921875,-6311.1708984375,-528.3952026367188,-251.59120178222656,-3739.401611328125,23572.326171875,-32995.59765625,0
6.0,-8255.302734375,1019.3064575195312,-2580.888671875,298.4627990722656,728.6891479492188,-369.8095703125,24741.232421875,-32981.58203125,0
7.0,-8345.7607421875,243.47752380371094,-3313.936279296875,-508.4127197265625,-80.19805145263672,-1108.6910400390625,23969.626953125,-33002.3671875,0
8.0,-8442.521484375,-4900.865234375,-7137.89453125,-1429.75146484375,-1158.3790283203125,-4587.8515625,22664.732421875,-33028.98828125,0
9.0,-8368.6259765625,-5175.92578125,-7174.3056640625,-827.7296752929688,-587.8731689453125,-4564.71728515625,23157.58984375,-33011.62109375,0
10.0,-8260.2646484375,-72.0173110961914,-3367.714599609375,231.1393585205078,621.4678344726562,-1027.621337890625,24571.046875,-32993.31640625,0
11.0,-8309.416015625,1232.47509765625,-2519.331787109375,-225.64083862304688,214.10733032226562,-373.3634948730469,24335.01171875,-33006.125,0
12.0,-8429.646484375,-3685.757568359375,-6249.546875,-1360.4835205078125,-1064.300537109375,-3741.413330078125,22891.513671875,-33032.0078125,0
13.0,-8402.4892578125,-5835.88330078125,-7683.9921875,-1188.8221435546875,-975.452392578125,-5057.30517578125,22830.6953125,-33026.64453125,0
14.0,-8274.7490234375,-1470.0517578125,-4391.64794921875,-10.326504707336426,336.5501708984375,-1938.0301513671875,24271.041015625,-32997.20703125,0
15.0,-8275.888671875,1710.6458740234375,-2125.78466796875,55.45466995239258,514.7158813476562,-19.311904907226562,24603.76953125,-32994.9921875,0
16.0,-8399.2705078125,-2225.495849609375,-5181.6923828125,-1120.0234375,-756.7852783203125,-2776.1533203125,23228.734375,-33023.2890625,0
17.0,-8422.8740234375,-5926.9443359375,-7793.2255859375,-1353.7779541015625,-1125.92431640625,-5195.97509765625,22631.7421875,-33034.35546875,0
19.0,-8250.072265625,1567.952392578125,-2168.96826171875,207.87120056152344,652.0449829101562,-5.967915058135986,24748.138671875,-32988.0859375,0
20.0,-8362.3896484375,-758.059326171875,-4049.59912109375,-843.4876708984375,-448.2641906738281,-1746.051025390625,23648.8359375,-33005.25390625,0
21.0,-8422.2705078125,-5500.7412109375,-7518.5,-1443.16259765625,-1196.4664306640625,-4951.96142578125,22606.39453125,-33015.04296875,0
22.0,-8326.716796875,-4269.54052734375,-6451.98681640625,-558.5029907226562,-292.0255126953125,-3884.844482421875,23482.94140625,-32992.98046875,0
23.0,-8239.947265625,852.8754272460938,-2637.013671875,245.9585723876953,662.7738647460938,-398.442138671875,24723.396484375,-32975.81640625,0
24.0,-8317.798828125,529.2669067382812,-3043.368408203125,-475.4886169433594,-47.54215621948242,-864.4759521484375,24066.052734375,-32988.35546875,0
25.0,-8419.72265625,-4625.06689453125,-6923.2509765625,-1400.18017578125,-1122.0350341796875,-4401.23681640625,22712.208984375,-33008.40234375,0
26.0,-8364.267578125,-5348.92822265625,-7282.80078125,-922.478759765625,-695.9661865234375,-4679.1806640625,23081.951171875,-33002.4375,0
30.0,-8396.587890625,-5889.326171875,-7710.47900390625,-1193.1806640625,-964.052978515625,-5082.92041015625,22791.265625,-33009.34375,0
0.0,-8262.947265625,1707.963623046875,-2072.475830078125,108.294189453125,573.053955078125,73.9619140625,24651.580078125,-32983.7265625,0
1.0,-8384.1826171875,-1920.796875,-4920.4453125,-1040.36181640625,-665.2548828125,-2504.378662109375,23315.638671875,-33011.5546875,0
2.0,-8409.462890625,-5909.7109375,-7776.86376953125,-1367.8594970703125,-1128.3382568359375,-5145.61669921875,22616.3203125,-33015.04296875,0
3.0,-8297.681640625,-3278.39697265625,-5704.857421875,-291.08673095703125,16.629695892333984,-3120.68310546875,23795.28515625,-32989.5625,0
4.0,-8242.0927734375,1445.710693359375,-2255.53662109375,300.80975341796875,758.260498046875,-64.1718521118164,24734.056640625,-32976.6875,0
5.0,-8345.4921875,-464.1562805175781,-3844.276123046875,-700.6600341796875,-275.060546875,-1551.5908203125,23718.974609375,-32994.45703125,0
6.0,-8408.3232421875,-5352.8173828125,-7421.404296875,-1416.608642578125,-1146.6444091796875,-4830.1220703125,22621.482421875,-32999.8203125,0
7.0,-8315.787109375,-4539.77294921875,-6652.146484375,-610.2695922851562,-339.2323913574219,-4044.9052734375,23397.111328125,-32968.57421875,0
8.0,-8226.669921875,623.6135864257812,-2796.605224609375,267.34918212890625,691.2723388671875,-505.6634521484375,24708.77734375,-32950.87109375,0
9.0,-8303.515625,772.8785400390625,-2840.593505859375,-362.0311584472656,83.95314025878906,-660.6280517578125,24165.8984375,-32963.9453125,0
10.0,-8398.599609375,-4352.15234375,-6693.3857421875,-1366.5184326171875,-1074.291748046875,-4167.95166015625,22793.478515625,-32975.8828125,0
11.0,-8348.5771484375,-5483.10595703125,-7343.35205078125,-966.8693237304688,-739.0827026367188,-4735.5068359375,23049.8984375,-32963.41015625,0
12.0,-8239.34375,-657.0741577148438,-3717.139404296875,112.58572387695312,478.0367126464844,-1327.760498046875,24495.20703125,-32945.37109375,0
13.0,-8269.5859375,1520.7454833984375,-2208.531005859375,-125.19210815429688,318.3111572265625,-96.15719604492188,24505.533203125,-32956.5703125,0
14.0,-8386.3291015625,-3036.93115234375,-5716.12255859375,-1252.1893310546875,-931.3300170898438,-3267.60107421875,23074.10546875,-32979.7734375,0
15.0,-8376.94140625,-5906.9619140625,-7698.47607421875,-1209.4080810546875,-996.1724243164062,-5114.43603515625,22776.849609375,-32976.95703125,0
16.0,-8257.5830078125,-2095.00634765625,-4805.1103515625,-54.11356735229492,269.76318359375,-2348.341064453125,24152.890625,-32948.390625,0
17.0,-8235.521484375,1754.3658447265625,-2009.913330078125,173.53892517089844,617.98095703125,73.9619140625,24737.41015625,-32940.609375,0
18.0,-8354.0078125,-1529.060302734375,-4605.62109375,-945.2775268554688,-576.40673828125,-2294.09326171875,23462.82421875,-32963.6796875,0
19.0,-8396.119140625,-5798.8017578125,-7677.6220703125,-1377.1131591796875,-1148.1866455078125,-5131.87060546875,22658.4296875,-32970.25,0
20.0,-8291.1103515625,-3575.116455078125,-5920.1044921875,-355.3927001953125,-71.8832015991211,-3402.91845703125,23744.791015625,-32948.79296875,0
21.0,-8223.18359375,1306.43701171875,-2309.851318359375,245.5562286376953,680.6105346679688,-149.60020446777344,24793.0,-32934.44140625,0
22.0,-8327.3876953125,-149.66726684570312,-3557.3466796875,-689.595947265625,-275.39581298828125,-1344.9266357421875,23866.8984375,-32960.390625,0
23.0,-8417.8447265625,-5182.4970703125,-7268.048828125,-1493.11865234375,-1235.224365234375,-4742.21240234375,22659.501953125,-32990.76953125,0
24.0,-8333.0869140625,-4809.87109375,-6820.38818359375,-782.2662353515625,-531.6138305664062,-4252.70947265625,23331.330078125,-32969.37890625,0
25.0,-8220.2333984375,404.87945556640625,-2964.57861328125,274.5911560058594,684.097412109375,-727.4151000976562,24696.9765625,-32936.7890625,0
26.0,-8287.4892578125,1031.6446533203125,-2646.13330078125,-268.0197448730469,174.61180114746094,-554.6808471679688,24276.875,-32952.4140625,0
27.0,-8401.751953125,-4051.074462890625,-6483.70361328125,-1339.562255859375,-1043.1781005859375,-4028.81201171875,22862.412109375,-32980.375,0
28.0,-8357.16015625,-5610.44384765625,-7451.44482421875,-1042.4405517578125,-816.129150390625,-4899.52392578125,22991.896484375,-32967.1640625,0
29.0,-8237.6005859375,-932.671142578125,-3920.517822265625,93.34087371826172,459.7306213378906,-1561.9173583984375,24450.078125,-32940.9453125,0
30.0,-8259.6611328125,1651.100830078125,-2140.067626953125,-15.154480934143066,448.2641906738281,-84.28842163085938,24576.947265625,-32947.8515625,0
31.0,-8384.3173828125,-2711.1767578125,-5498.193359375,-1232.206787109375,-880.9715576171875,-3100.767822265625,23159.802734375,-32976.3515625,0
0.0,-8391.3583984375,-5960.6728515625,-7762.9833984375,-1334.466064453125,-1102.6561279296875,-5187.86181640625,22735.4765625,-32983.9296875,0
1.0,-8273.876953125,-2472.259033203125,-5096.1298828125,-156.50689697265625,168.04039001464844,-2615.019775390625,24054.98828125,-32961.265625,0
2.0,-8236.1923828125,1671.1502685546875,-2080.857666015625,187.8887481689453,644.5348510742188,29.772520065307617,24750.552734375,-32950.06640625,0
3.0,-8356.7578125,-1233.0784912109375,-4411.697265625,-893.6449584960938,-511.0278625488281,-2099.968505859375,23532.025390625,-32979.234375,0
4.0,-8413.7548828125,-5737.6474609375,-7665.95458984375,-1442.2237548828125,-1213.833740234375,-5089.62548828125,22620.677734375,-32999.3515625,0
5.0,-8308.2099609375,-3899.1943359375,-6160.6318359375,-496.20867919921875,-223.62918090820312,-3590.471923828125,23636.564453125,-32975.81640625,0
6.0,-8236.2587890625,1114.3907470703125,-2449.594482421875,224.97027587890625,651.8438720703125,-239.0518798828125,24764.166015625,-32965.21875,0
7.0,-8324.7724609375,130.35536193847656,-3328.621337890625,-628.57568359375,-210.68751525878906,-1107.0147705078125,23953.6015625,-32979.90625,0
8.0,-8402.958984375,-4963.56201171875,-7105.03759765625,-1485.6085205078125,-1221.3438720703125,-4555.93310546875,22697.388671875,-32988.01953125,0
9.0,-8326.11328125,-5042.3515625,-6999.3583984375,-839.3973388671875,-598.6019897460938,-4411.42919921875,23242.75,-32963.27734375,0
10.0,-8228.4140625,65.78117370605469,-3193.43798828125,161.066650390625,559.1064453125,-893.1085205078125,24630.994140625,-32947.18359375,0
11.0,-8289.76953125,1162.8046875,-2517.923828125,-283.64361572265625,167.9733428955078,-407.09228515625,24332.330078125,-32965.48828125,0
12.0,-8398.2646484375,-3758.646484375,-6268.65771484375,-1312.673095703125,-993.2890625,-3806.188720703125,22911.162109375,-32987.21484375,0
13.0,-8359.3056640625,-5723.6328125,-7538.61669921875,-1124.5831298828125,-888.8170166015625,-4950.2177734375,22919.677734375,-32973.46875,0
14.0,-8241.8251953125,-1291.4166259765625,-4190.0126953125,-18.70840835571289,340.7076110839844,-1766.7039794921875,24353.451171875,-32950.40234375,0
15.0,-8249.7373046875,1701.9287109375,-2076.096923828125,-20.183622360229492,435.1213684082031,9.588897705078125,24624.7578125,-32957.375,0
16.0,-8376.6728515625,-2373.88916015625,-5234.80029296875,-1200.08740234375,-854.8870849609375,-2837.9111328125,23230.880859375,-32990.23046875,0
17.0,-8395.984375,-5923.45751953125,-7756.07666015625,-1355.58837890625,-1135.9825439453125,-5186.65478515625,22674.92578125,-33001.83203125,0
18.0,-8271.396484375,-2756.439208984375,-5335.11474609375,-191.04034423828125,112.04927825927734,-2854.20556640625,23946.29296875,-32970.44921875,0
19.0,-8226.06640625,1644.46240234375,-2097.755615234375,211.4921875,652.2461547851562,12.67343807220459,24764.568359375,-32952.8828125,0
20.0,-8337.580078125,-844.359375,-4105.59033203125,-834.9046020507812,-448.9347229003906,-1840.6658935546875,23635.89453125,-32968.23828125,0
21.0,-8392.4306640625,-5520.45556640625,-7498.38330078125,-1453.489013671875,-1218.46044921875,-4952.4306640625,22640.2578125,-32973.73828125,0
22.0,-8296.9443359375,-4097.14111328125,-6314.05419921875,-524.4389038085938,-267.4833068847656,-3772.0576171875,23562.267578125,-32954.22265625,0
23.0,-8214.2646484375,1001.738037109375,-2546.422119140625,286.1246337890625,692.74755859375,-349.6929931640625,24770.06640625,-32933.1015625,0
24.0,-8301.90625,456.57904052734375,-3117.1962890625,-496.1416015625,-82.07559967041016,-954.6652221679688,24057.939453125,-32948.1875,0
25.0,-8395.58203125,-4699.29736328125,-6938.67333984375,-1487.6201171875,-1227.2447509765625,-4417.330078125,22750.4296875,-32967.30078125,0
26.0,-8333.154296875,-5167.5439453125,-7136.3525390625,-863.0678100585938,-636.0858764648438,-4563.97998046875,23183.5390625,-32950.66796875,0
27.0,-8220.0986328125,-150.8072052001953,-3378.041015625,161.33486938476562,533.3572387695312,-1050.55419921875,24606.31640625,-32922.171875,0
28.0,-8269.5859375,1373.1568603515625,-2384.1484375,-211.69334411621094,219.136474609375,-284.6494445800781,24426.072265625,-32937.9296875,0
29.0,-8395.783203125,-3463.737548828125,-6066.28515625,-1346.6700439453125,-1050.95654296875,-3601.871337890625,22988.810546875,-32967.90234375,0
30.0,-8371.978515625,-5785.2568359375,-7645.77099609375,-1152.8134765625,-947.758544921875,-5058.10986328125,22871.93359375,-32954.55859375,0
31.0,-8244.3056640625,-1577.2730712890625,-4472.650390625,27.69380760192871,354.7891845703125,-2030.901611328125,24297.326171875,-32919.35546875,0
0.0,-8238.0693359375,1756.846923828125,-2079.382568359375,118.35247039794922,554.1444091796875,18.775463104248047,24699.45703125,-32920.16015625,0
1.0,-8360.177734375,-2008.37109375,-5022.97265625,-998.78759765625,-655.3306884765625,-2650.4248046875,23344.271484375,-32948.12109375,0
2.0,-8378.8857421875,-5881.1455078125,-7756.2109375,-1316.763427734375,-1117.072998046875,-5169.890625,22697.5234375,-32950.06640625,0
3.0,-8260.6005859375,-3096.140869140625,-5557.939453125,-285.4541015625,-26.486814498901367,-3013.797119140625,23923.76171875,-32920.29296875,0
4.0,-8215.740234375,1513.5035400390625,-2178.35595703125,230.0664825439453,625.5582275390625,-10.862946510314941,24823.173828125,-32914.796875,0
5.0,-8335.9033203125,-597.59619140625,-3934.733642578125,-766.9776611328125,-422.04559326171875,-1654.9229736328125,23753.375,-32945.9765625,0
6.0,-8403.427734375,-5427.24853515625,-7467.06884765625,-1462.4744873046875,-1268.2825927734375,-4891.20947265625,22677.33984375,-32959.72265625,0
7.0,-8296.810546875,-4409.9541015625,-6576.70947265625,-590.5553588867188,-385.4334411621094,-3985.82958984375,23500.912109375,-32926.328125,0
8.0,-8196.763671875,763.557861328125,-2742.223388671875,305.30242919921875,663.9137573242188,-478.506103515625,24779.85546875,-32900.4453125,0
9.0,-8272.201171875,696.837890625,-2951.16748046875,-380.6725158691406,-4.895031452178955,-766.1730346679688,24177.5,-32917.0078125,0
10.0,-8372.783203125,-4469.83447265625,-6821.99755859375,-1396.3580322265625,-1174.4052734375,-4278.5927734375,22813.931640625,-32940.4765625,0
11.0,-8315.25,-5408.94287109375,-7331.416015625,-948.4291381835938,-781.193359375,-4711.3671875,23129.693359375,-32928.0703125,0
12.0,-8208.1630859375,-504.8587951660156,-3616.690673828125,108.69651794433594,419.9668884277344,-1225.166015625,24575.47265625,-32907.15234375,0
13.0,-8247.3232421875,1485.474365234375,-2267.8076171875,-112.71983337402344,273.1159362792969,-152.48358154296875,24519.14453125,-32916.94140625,0
14.0,-8371.7783203125,-3179.222412109375,-5842.45458984375,-1268.2825927734375,-1007.6388549804688,-3387.36181640625,23077.32421875,-32943.8984375,0
15.0,-8365.8095703125,-5905.82177734375,-7715.642578125,-1228.921142578125,-1073.084716796875,-5118.392578125,22827.744140625,-32943.42578125,0
16.0,-8240.2158203125,-1968.0709228515625,-4729.5390625,-59.14270782470703,204.3843231201172,-2248.093505859375,24215.921875,-32913.453125,0
