1-31,CP3,C3,F5,PO3,PO4,F6,C4,CP4,Marker
13.0,-6458.55810546875,-5275.97216796875,-6707.60107421875,-1355.454345703125,-1263.45458984375,-4692.65869140625,27865.3359375,-30849.359375,0
14.0,-6381.310546875,-3633.052001953125,-5419.13525390625,-642.6572875976562,-515.0512084960938,-3366.37353515625,28618.431640625,-30831.58984375,0
15.0,-6332.29296875,1030.77294921875,-2035.46142578125,-9.454787254333496,278.34625244140625,-224.97027587890625,29492.162109375,-30824.6171875,0
16.0,-6402.36572265625,155.8363494873047,-2801.03076171875,-618.58447265625,-328.6376647949219,-1009.1140747070312,28886.98828125,-30842.654296875,0
17.0,-6464.92822265625,-4577.32373046875,-6228.8271484375,-1394.681640625,-1259.0289306640625,-4227.630859375,27918.107421875,-30859.08203125,0
18.0,-6415.57568359375,-4686.89208984375,-6193.89111328125,-969.6185302734375,-858.2398071289062,-4143.8115234375,28311.587890625,-30844.46484375,0
19.0,-6331.48828125,73.22430419921875,-2726.264404296875,-84.28842163085938,177.62928771972656,-853.5459594726562,29389.166015625,-30817.91015625,0
20.0,-6369.64306640625,1113.0496826171875,-2040.892822265625,-394.6870422363281,-81.53915405273438,-323.6755676269531,29188.9375,-30826.29296875,0
21.0,-6456.6806640625,-3490.49267578125,-5432.07666015625,-1319.177490234375,-1143.962158203125,-3466.822265625,28091.4453125,-30845.470703125,0
22.0,-6441.19091796875,-5298.435546875,-6644.23388671875,-1158.11083984375,-1063.56298828125,-4633.71728515625,28060.33203125,-30845.671875,0
23.0,-6349.99560546875,-1200.89208984375,-3651.090087890625,-208.13941955566406,7.107853889465332,-1710.377685546875,29155.880859375,-30824.416015625,0
24.0,-6344.63134765625,1560.3079833984375,-1643.590576171875,-240.1918182373047,72.28553009033203,57.93571472167969,29397.94921875,-30821.330078125,0
25.0,-6434.0830078125,-2197.735107421875,-4469.02978515625,-1171.5888671875,-960.7001953125,-2558.89453125,28341.763671875,-30839.97265625,0
26.0,-6448.56689453125,-5482.5693359375,-6773.24853515625,-1351.2298583984375,-1262.04638671875,-4786.46923828125,27906.9765625,-30844.330078125,0
27.0,-6364.81494140625,-2596.311279296875,-4647.06103515625,-444.9784851074219,-268.1538391113281,-2652.8388671875,28872.169921875,-30823.341796875,0
28.0,-6336.115234375,1486.077880859375,-1693.4127197265625,-60.819087982177734,252.86524963378906,38.28853225708008,29505.572265625,-30819.720703125,0
30.0,-6468.884765625,-5153.26123046875,-6584.28662109375,-1432.2325439453125,-1322.9324951171875,-4580.94482421875,27867.34765625,-30852.376953125,0
31.0,-6391.63720703125,-3844.208984375,-5586.84033203125,-670.0158081054688,-532.8878784179688,-3561.906494140625,28550.841796875,-30825.353515625,0
0.0,-6327.06298828125,899.3446655273438,-2153.076171875,35.47221374511719,331.6551513671875,-352.6434326171875,29486.6640625,-30812.681640625,0
2.0,-6462.849609375,-4375.28662109375,-6088.14501953125,-1378.1190185546875,-1235.7607421875,-4082.925537109375,27948.818359375,-30844.666015625,0
3.0,-6415.0390625,-4824.22119140625,-6315.39501953125,-919.3941650390625,-818.2078857421875,-4277.65380859375,28261.02734375,-30828.974609375,0
4.0,-6332.494140625,-159.52438354492188,-2910.330810546875,-27.29147720336914,215.1131591796875,-1016.423095703125,29354.095703125,-30809.73046875,0
5.0,-6359.85302734375,1255.1396484375,-1951.038818359375,-307.2470397949219,-6.638467311859131,-225.7078857421875,29239.23046875,-30814.759765625,0
6.0,-6447.56103515625,-3212.81689453125,-5253.9111328125,-1234.1513671875,-1063.294677734375,-3285.5048828125,28139.724609375,-30833.1328125,0
7.0,-6438.240234375,-5368.77685546875,-6708.67431640625,-1154.6239013671875,-1077.3763427734375,-4684.07568359375,28025.59765625,-30835.279296875,0
8.0,-6359.38330078125,-1505.3897705078125,-3902.211669921875,-211.1569061279297,-17.1661376953125,-1925.557861328125,29103.845703125,-30823.341796875,0
9.0,-6356.96923828125,1598.2613525390625,-1682.683837890625,-122.97928619384766,174.88003540039062,37.9532585144043,29431.142578125,-30824.548828125,0
10.0,-6440.7216796875,-1895.5841064453125,-4310.04150390625,-1052.4317626953125,-847.712158203125,-2395.5478515625,28409.220703125,-30840.708984375,0
11.0,-6457.2841796875,-5446.359375,-6785.1171875,-1332.9908447265625,-1263.25341796875,-4772.72265625,27900.60546875,-30842.51953125,0
12.0,-6370.64892578125,-2858.83251953125,-4871.6962890625,-449.1358947753906,-317.57354736328125,-2846.494384765625,28813.4296875,-30817.44140625,0
13.0,-6334.43896484375,1445.308349609375,-1774.0130615234375,50.157310485839844,320.5910339355469,-17.032028198242188,29524.953125,-30809.595703125,0
14.0,-6418.458984375,-530.473876953125,-3322.116943359375,-779.7852172851562,-548.9811401367188,-1480.04296875,28724.916015625,-30831.388671875,0
15.0,-6471.4326171875,-4994.67529296875,-6542.779296875,-1346.6700439453125,-1258.0230712890625,-4551.77587890625,27882.099609375,-30844.80078125,0
16.0,-6397.5380859375,-4065.2900390625,-5783.580078125,-675.5143432617188,-563.062744140625,-3752.812744140625,28500.416015625,-30819.990234375,0
17.0,-6322.369140625,699.9224243164062,-2302.743408203125,32.387672424316406,292.696044921875,-464.8268127441406,29485.724609375,-30796.990234375,0
18.0,-6383.05419921875,592.4329223632812,-2459.85400390625,-550.3222045898438,-272.1771545410156,-677.3248291015625,29040.544921875,-30813.3515625,0
19.0,-6458.8935546875,-4183.0390625,-5928.28564453125,-1419.15673828125,-1294.9034423828125,-3918.103759765625,27994.484375,-30834.205078125,0
20.0,-6418.5263671875,-5002.2529296875,-6421.00732421875,-1009.5164184570312,-939.7789916992188,-4381.7236328125,28214.759765625,-30822.470703125,0
21.0,-6339.1328125,-423.52081298828125,-3104.053466796875,-52.7724609375,163.14537048339844,-1189.09033203125,29323.31640625,-30807.115234375,0
22.0,-6367.22900390625,1380.734130859375,-1841.53759765625,-290.95263671875,3.1515955924987793,-107.28836059570312,29304.20703125,-30814.55859375,0
23.0,-6458.8935546875,-2939.634033203125,-5043.6259765625,-1275.993896484375,-1104.667724609375,-3059.52880859375,28208.45703125,-30831.1875,0
24.0,-6451.4501953125,-5418.73291015625,-6744.34765625,-1261.510009765625,-1190.3643798828125,-4709.7578125,28004.54296875,-30827.43359375,0
25.0,-6362.6689453125,-1768.98388671875,-4083.059814453125,-299.8039245605469,-112.58572387695312,-2086.959716796875,29064.013671875,-30809.26171875,0
26.0,-6350.19677734375,1639.3662109375,-1636.9521484375,-115.06676483154297,186.68174743652344,96.96185302734375,29470.369140625,-30806.98046875,0
27.0,-6443.80615234375,-1603.2904052734375,-4090.636962890625,-1080.5279541015625,-859.3797607421875,-2168.76708984375,28467.22265625,-30831.92578125,0
28.0,-6473.0419921875,-5399.68896484375,-6760.44091796875,-1413.2559814453125,-1325.4805908203125,-4738.05517578125,27873.716796875,-30843.458984375,0
29.0,-6389.82666015625,-3130.942626953125,-5061.06005859375,-534.5642700195312,-383.6229553222656,-3024.32470703125,28740.138671875,-30816.97265625,0
30.0,-6340.87646484375,1293.8975830078125,-1862.0565185546875,-27.425586700439453,278.14508056640625,-64.50712585449219,29510.9375,-30804.701171875,0
31.0,-6417.9228515625,-313.6843566894531,-3146.030029296875,-811.3682250976562,-527.0540771484375,-1284.7110595703125,28773.263671875,-30828.439453125,0
0.0,-6470.76220703125,-4906.56494140625,-6434.21728515625,-1485.876708984375,-1361.6234130859375,-4391.513671875,27883.439453125,-30840.708984375,0
1.0,-6409.20556640625,-4326.537109375,-5951.5537109375,-811.9046630859375,-686.0419921875,-3896.10986328125,28419.546875,-30821.666015625,0
2.0,-6336.98681640625,486.68682861328125,-2478.294189453125,37.685035705566406,318.0429382324219,-612.8176879882812,29449.044921875,-30805.505859375,0
