1-31,CP3,C3,F5,PO3,PO4,F6,C4,CP4,Marker
20.0,-29487.46875,12087.1064453125,259198.484375,-43854.453125,149871.046875,-88706.21875,3265.3212890625,1376.5096435546875,0
21.0,-29306.6875,14803.3798828125,274538.09375,-34098.1171875,160134.25,-74224.703125,4158.4970703125,5411.22265625,0
22.0,-29592.9453125,12362.5029296875,271679.6875,-37302.5546875,156825.9375,-75319.046875,2937.957763671875,2824.299072265625,0
23.0,-29803.029296875,9423.0029296875,257023.6875,-46852.828125,146798.171875,-89395.9453125,1845.0245361328125,-1424.9906005859375,0
24.0,-29588.923828125,10979.890625,255877.578125,-46213.45703125,147443.578125,-91449.1796875,2778.9697265625,5.5655837059021,0
25.0,-29291.80078125,14576.1962890625,271677.125,-35531.625,158672.71875,-77027.2734375,4147.2314453125,4925.94384765625,0
26.0,-29493.1015625,13329.7744140625,274691.59375,-34862.68359375,159428.09375,-72670.8984375,3373.2802734375,4028.81201171875,0
27.0,-29780.5,9883.671875,260845.03125,-44389.21875,149423.515625,-85406.96875,1983.1583251953125,-606.3133544921875,0
28.0,-29683.470703125,10038.7041015625,254047.640625,-47551.609375,146046.21875,-92764.8046875,2358.06396484375,-1062.0877685546875,0
29.0,-29331.900390625,13879.3583984375,267655.5625,-37723.2578125,156332.953125,-80715.984375,3960.482666015625,3906.838623046875,0
30.0,-29408.611328125,14100.1044921875,276391.59375,-33069.42578125,161246.625,-71385.25,3771.923583984375,4953.77197265625,0
31.0,-29731.75,10603.107421875,265188.8125,-41228.703125,152689.109375,-81017.1328125,2251.781494140625,522.1590576171875,0
0.0,-29761.12109375,9419.4482421875,253988.625,-47680.01953125,145862.421875,-92420.8125,2030.499267578125,-1653.984130859375,0
1.0,-29402.84375,12860.7900390625,263240.25,-40363.08984375,153496.515625,-84608.9453125,3605.1572265625,2560.235595703125,0
24.0,-29552.109375,12736.8720703125,274576.0,-32902.58984375,161134.78125,-71292.84375,3149.181640625,3497.868896484375,0
25.0,-29807.388671875,9531.7666015625,259988.859375,-42588.18359375,150950.765625,-85040.640625,1892.8349609375,-1018.7030029296875,0
26.0,-29633.513671875,10460.2802734375,256117.828125,-43758.69921875,149673.03125,-89649.75,2586.722412109375,-452.75689697265625,0
27.0,-29297.43359375,14278.001953125,271270.625,-33204.20703125,160731.640625,-75998.1796875,4096.80615234375,4618.09326171875,0
28.0,-29450.587890625,13694.2197265625,277050.9375,-30696.072265625,163409.6875,-69183.15625,3568.410888671875,4616.88623046875,0
29.0,-29759.041015625,10172.1435546875,264166.46875,-39731.62890625,153938.75,-80719.5390625,2093.93359375,-15.623867988586426,0
30.0,-29718.00390625,9698.0634765625,255083.375,-44501.87109375,148883.65625,-90195.1796875,2200.618408203125,-1316.6964111328125,0
31.0,-29351.4140625,13433.9775390625,266940.21875,-35655.609375,158144.25,-79864.71875,3829.657958984375,3415.994384765625,0
0.0,-29358.72265625,14345.6611328125,277996.875,-29372.333984375,164773.53125,-68587.03125,3930.509033203125,5349.12939453125,0
1.0,-29692.255859375,11009.73046875,268579.90625,-36609.60546875,157211.921875,-76269.0859375,2430.885986328125,1219.8016357421875,0
2.0,-29771.3125,9281.8515625,255832.1875,-44197.640625,149203.78125,-89039.28125,1951.7093505859375,-1668.8033447265625,0
3.0,-29442.876953125,12354.322265625,262490.375,-38372.15234375,155267.578125,-83707.1875,3417.73779296875,1939.0360107421875,0
4.0,-29306.419921875,14707.4912109375,277254.03125,-29168.822265625,164929.234375,-69557.4609375,4155.54638671875,5600.318359375,0
5.0,-29612.99609375,11994.8388671875,272721.03125,-33415.02734375,160494.265625,-72272.7265625,2841.197021484375,2563.118896484375,0
6.0,-29782.98046875,9304.8515625,258172.546875,-42629.48828125,150771.125,-86392.6796875,1877.9486083984375,-1456.506591796875,0
7.0,-29515.162109375,11289.685546875,258865.765625,-40657.05859375,152777.015625,-86707.5,2986.706787109375,542.2085571289062,0
8.0,-29254.25,14715.3359375,274865.28125,-30023.0390625,163932.328125,-71933.828125,4239.49951171875,5302.99560546875,0
9.0,-29495.380859375,13092.0634765625,276090.25,-30601.591796875,163378.84375,-69192.4765625,3299.318359375,3848.366455078125,0
11.0,-29642.767578125,10326.7724609375,256483.75,-42385.00390625,150992.546875,-88496.671875,2508.133544921875,-675.5814208984375,0
12.0,-29311.314453125,14169.9765625,271056.34375,-32131.9921875,161765.171875,-75442.828125,4060.328125,4389.63623046875,0
13.0,-29442.541015625,13921.9384765625,278098.28125,-28725.720703125,165412.234375,-67526.421875,3664.0986328125,4819.52734375,0
18.0,-29719.412109375,11302.962890625,270144.90625,-34427.5625,159496.75,-73995.9140625,2490.63232421875,1504.0487060546875,0
19.0,-29818.51953125,9316.6533203125,256762.4375,-42503.15625,150971.828125,-87303.7578125,1889.079833984375,-1694.9549560546875,0
20.0,-29495.380859375,12162.677734375,262043.5,-37557.8984375,156103.015625,-83266.4296875,3290.936279296875,1577.8094482421875,0
21.0,-29323.048828125,14794.7294921875,277289.71875,-27853.533203125,166289.984375,-68798.125,4159.36865234375,5541.779296875,0
22.0,-29610.58203125,12305.505859375,274043.5,-31319.751953125,162686.96875,-70254.96875,2919.38330078125,2836.503173828125,0
23.0,-29802.76171875,9400.8740234375,259302.15625,-40825.3671875,152678.984375,-84430.171875,1847.706787109375,-1386.2996826171875,0
24.0,-29575.17578125,11034.6748046875,258529.40625,-39915.29296875,153582.546875,-86106.6875,2826.176513671875,175.95291137695312,0
26.0,-29513.955078125,13245.8212890625,276988.15625,-28854.064453125,165225.8125,-67557.6015625,3343.306396484375,4037.39501953125,0
27.0,-29793.240234375,9836.599609375,262946.875,-38487.15234375,155115.90625,-80510.5234375,1961.7677001953125,-607.2521362304688,0
28.0,-29683.134765625,10113.470703125,256439.90625,-41443.28125,151968.671875,-87592.4296875,2383.142822265625,-939.3766479492188,0
29.0,-29319.16015625,13991.408203125,270310.9375,-31482.763671875,162409.5625,-75260.4375,3995.82080078125,4094.258056640625,0
30.0,-29402.642578125,14105.5361328125,278629.15625,-27136.04296875,167020.421875,-66253.109375,3752.4775390625,4989.4453125,0
31.0,-29715.658203125,10612.5625,267117.1875,-35571.5234375,158212.109375,-76192.1015625,2250.2392578125,525.4447631835938,0
0.0,-29724.375,9543.3671875,256021.875,-41764.54296875,151685.09375,-87519.203125,2074.755615234375,-1571.1710205078125,0
3.0,-29640.82421875,11577.62109375,271252.8125,-32503.27734375,161463.21875,-72058.8828125,2612.404541015625,1819.2752685546875,0
4.0,-29772.251953125,9355.8134765625,257325.703125,-41071.99609375,152442.078125,-85795.1484375,1878.3509521484375,-1682.683837890625,0
5.0,-29476.60546875,11956.5498046875,261202.96875,-37074.90234375,156590.71875,-83088.46875,3189.280517578125,1218.125244140625,0
6.0,-29282.81640625,14862.388671875,276827.03125,-27046.724609375,167117.578125,-68390.296875,4179.41796875,5468.4208984375,0
7.0,-29567.599609375,12596.9951171875,274876.875,-29739.39453125,164336.265625,-68603.8671875,3009.0361328125,3105.327392578125,0
8.0,-29795.251953125,9547.255859375,260084.6875,-39373.82421875,154205.828125,-82724.3515625,1841.403564453125,-1287.0579833984375,0
9.0,-29598.4453125,10860.2646484375,257830.890625,-39307.1015625,154215.484375,-85820.0234375,2683.281982421875,-192.850830078125,0
10.0,-29294.818359375,14556.884765625,273488.8125,-28642.169921875,165388.765625,-71566.6328125,4118.46484375,4822.0751953125,0
11.0,-29478.416015625,13556.689453125,277505.3125,-27448.85546875,166684.671875,-66292.203125,3434.501708984375,4248.55224609375,0
12.0,-29767.15625,10090.068359375,263828.65625,-36829.0078125,156843.109375,-78777.953125,2009.8463134765625,-439.0776062011719,0
13.0,-29687.091796875,10021.6044921875,256083.03125,-40619.91015625,152817.921875,-87021.5859375,2294.361572265625,-1198.27685546875,0
14.0,-29323.048828125,13860.7841796875,269121.78125,-31171.76171875,162721.4375,-75517.53125,3917.3662109375,3739.602783203125,0
15.0,-29386.68359375,14336.474609375,278647.3125,-26043.310546875,168162.640625,-65493.7109375,3823.757080078125,5087.88232421875,0
16.0,-29715.58984375,10895.46875,267891.9375,-33970.9140625,159892.046875,-74606.4453125,2309.11376953125,713.2664184570312,0
17.0,-29750.19140625,9523.7861328125,255998.953125,-40945.59765625,152556.609375,-86632.734375,2006.6275634765625,-1717.6866455078125,0
18.0,-29403.11328125,12867.6298828125,264356.96875,-34221.90234375,159595.65625,-79663.421875,3558.017333984375,2322.79296875,0
19.0,-29316.677734375,14820.814453125,278154.1875,-25835.373046875,168441.78125,-66222.6015625,4096.60498046875,5488.0009765625,0
20.0,-29638.208984375,11874.474609375,271923.8125,-31124.287109375,162948.09375,-70623.703125,2699.50927734375,2042.63623046875,0
21.0,-29789.88671875,9416.431640625,257620.34375,-40086.88671875,153523.46875,-84645.5546875,1860.5142822265625,-1698.4417724609375,0
22.0,-29499.203125,11730.6416015625,260060.6875,-37047.54296875,156678.015625,-83299.9609375,3079.51123046875,814.0504150390625,0
23.0,-29273.763671875,14881.767578125,275899.9375,-26685.1640625,167559.671875,-68533.1875,4188.53759765625,5305.14111328125,0
24.0,-29536.28515625,12880.705078125,275308.78125,-28534.27734375,165683.34375,-67459.8359375,3128.327392578125,3344.78173828125,0
25.0,-29783.517578125,9682.9755859375,260600.34375,-38281.42578125,155458.21875,-81373.59375,1889.0126953125,-1162.2681884765625,0
26.0,-29613.263671875,10689.2734375,256980.84375,-39191.09765625,154470.703125,-85752.5,2606.704833984375,-504.6576232910156,0
27.0,-29285.162109375,14493.1826171875,272226.59375,-28644.919921875,165537.15625,-71969.4375,4113.234375,4583.35888671875,0
29.0,-29743.08203125,10319.0615234375,264394.65625,-35746.94140625,158163.234375,-77376.296875,2087.093994140625,-210.0169677734375,0
30.0,-29687.560546875,9944.625,255529.828125,-40364.49609375,153281.265625,-86660.6328125,2234.14599609375,-1394.0111083984375,0
31.0,-29325.328125,13718.0234375,267653.46875,-31478.0703125,162595.78125,-76056.7890625,3867.0078125,3402.583251953125,0
0.0,-29358.3203125,14544.412109375,278330.875,-25480.181640625,168942.09375,-65089.63671875,3911.66650390625,5194.03076171875,0
1.0,-29687.560546875,11168.986328125,268534.90625,-32934.30859375,161170.3125,-73169.453125,2409.093017578125,999.3910522460938,0
3.0,-29424.16796875,12663.6474609375,262926.96875,-34505.34375,159487.359375,-80165.6640625,3452.271240234375,1930.452880859375,0
4.0,-29296.025390625,14941.1787109375,277402.96875,-25522.291015625,168954.359375,-66235.8125,4136.56982421875,5459.3681640625,0
5.0,-29604.61328125,12166.7685546875,272376.71875,-30104.376953125,164210.671875,-69430.3203125,2800.1591796875,2306.49853515625,0
6.0,-29777.013671875,9510.30859375,257768.328125,-39332.984375,154518.90625,-83655.6171875,1860.983642578125,-1674.9725341796875,0
7.0,-29512.345703125,11540.673828125,258799.3125,-37247.234375,156685.328125,-83640.3984375,2983.35400390625,446.2525329589844,0
8.0,-29262.296875,14875.5986328125,274753.8125,-26796.744140625,167688.015625,-68869.875,4199.0654296875,5152.1884765625,0
9.0,-29517.509765625,13143.025390625,275502.15625,-27775.548828125,166738.578125,-66565.1875,3228.91015625,3565.594482421875,0
10.0,-29784.724609375,9844.6455078125,260922.0,-37484.47265625,156563.765625,-80243.7109375,1913.353759765625,-1059.2713623046875,0
13.0,-29444.552734375,14043.64453125,277370.78125,-26103.99609375,168547.125,-65058.1875,3610.45458984375,4560.224609375,0
14.0,-29753.07421875,10523.580078125,264815.15625,-35016.3046875,159233.421875,-76191.765625,2114.854736328125,-54.247676849365234,0
16.0,-29363.953125,13526.3134765625,266019.46875,-32137.759765625,162225.640625,-76838.78125,3746.107177734375,2992.54052734375,0
17.0,-29342.494140625,14729.41796875,277743.875,-25380.40234375,169370.703125,-65027.4765625,3951.765625,5240.03076171875,0
18.0,-29672.80859375,11448.0703125,268909.15625,-32266.638671875,162207.1875,-72099.5234375,2459.786865234375,1224.4954833984375,0
21.0,-29315.873046875,15002.8017578125,276325.9375,-25895.990234375,168937.734375,-66634.65625,4124.298828125,5356.4384765625,0
22.0,-29619.56640625,12419.2978515625,272620.65625,-29748.71484375,164970.46875,-68545.328125,2859.23486328125,2534.083984375,0
23.0,-29818.921875,9565.427734375,257848.53125,-39263.65234375,154992.390625,-82824.46875,1815.5872802734375,-1639.097900390625,0
24.0,-29583.357421875,11304.0361328125,257400.796875,-38035.19921875,156257.25,-84229.6796875,2822.7568359375,34.265220642089844,0
25.0,-29307.759765625,14826.4462890625,273247.03125,-27416.66796875,167420.0625,-69688.75,4142.80615234375,4884.50390625,0
26.0,-29528.439453125,13395.689453125,275363.34375,-27493.58203125,167414.5625,-66133.6171875,3287.248291015625,3722.436767578125,0
27.0,-29807.65625,9993.7099609375,261113.25,-37202.375,157250.9375,-79357.1796875,1912.951416015625,-936.0238647460938,0
28.0,-29685.416015625,10362.580078125,254970.390625,-39991.0,154307.28125,-86121.7734375,2390.04931640625,-1114.9942626953125,0
29.0,-29328.078125,14238.3056640625,269013.6875,-30069.642578125,164732.09375,-73615.5078125,3977.112548828125,3937.68408203125,0
30.0,-29430.671875,14263.048828125,276903.875,-26116.400390625,168962.9375,-64992.33984375,3685.154052734375,4699.49853515625,0
31.0,-29751.197265625,10757.2001953125,265083.3125,-34710.3984375,160006.03125,-75301.140625,2194.315185546875,187.95579528808594,0
0.0,-29749.51953125,9760.759765625,254246.859375,-40867.9453125,153546.546875,-86407.296875,2068.318359375,-1776.8963623046875,0
1.0,-29390.23828125,13323.203125,264134.5625,-33213.390625,161592.828125,-77992.46875,3656.923828125,2594.76904296875,0
3.0,-29666.640625,11695.5712890625,269033.8125,-32026.447265625,162997.84375,-71424.34375,2558.76025390625,1459.188720703125,0
4.0,-29782.64453125,9527.876953125,255269.921875,-40605.828125,154006.46875,-85060.625,1872.181884765625,-1918.71826171875,0
5.0,-29463.126953125,12213.4384765625,259566.484375,-36396.83984375,158414.015625,-81979.3046875,3223.881103515625,1119.5540771484375,0
6.0,-29273.763671875,15054.166015625,274995.8125,-26506.39453125,168828.421875,-67443.2734375,4174.79150390625,5275.3017578125,0
7.0,-29565.923828125,12708.775390625,272617.5,-29565.05078125,165694.0625,-68079.6953125,2997.56982421875,2819.873291015625,0
8.0,-29792.369140625,9691.4248046875,257848.0625,-39239.84765625,155552.90625,-82257.515625,1876.6075439453125,-1511.4918212890625,0
9.0,-29582.6875,11114.0009765625,256029.453125,-38972.5625,155811.59375,-84962.5234375,2760.328369140625,-264.6669616699219,0
10.0,-29286.97265625,14782.7939453125,271738.5625,-28391.25,166943.640625,-70645.5,4158.630859375,4726.923828125,0
11.0,-29474.52734375,13670.2138671875,275283.5,-27565.798828125,167903.328125,-65808.6015625,3429.673583984375,4011.24365234375,0
12.0,-29730.87890625,10232.626953125,261475.546875,-37102.4609375,157942.953125,-78488.8828125,2036.198974609375,-647.3511352539062,0
13.0,-29616.013671875,10293.916015625,254138.640625,-40735.84765625,154137.5,-86370.4140625,2380.46044921875,-1239.85107421875,0
14.0,-29253.109375,14164.8125,267391.84375,-31211.123046875,164167.625,-74665.390625,3997.564208984375,3725.4541015625,0
15.0,-29317.6171875,14541.529296875,276573.375,-26457.779296875,169253.296875,-64945.06640625,3855.876708984375,4953.77197265625,0
16.0,-29637.873046875,11080.40625,265584.34375,-34555.703125,160826.53125,-74357.8046875,2350.68798828125,547.572998046875,0
17.0,-29675.759765625,9785.97265625,253929.28125,-41337.9375,153706.734375,-86208.609375,2090.513671875,-1779.042236328125,1
18.0,-29329.6875,13192.4453125,262681.65625,-34447.20703125,160948.5,-78882.8984375,3646.664306640625,2349.88330078125,0
19.0,-29242.1796875,15051.751953125,276201.6875,-26308.24609375,169549.40625,-65681.328125,4133.8876953125,5384.19921875,0
20.0,-29556.333984375,12032.92578125,269655.28125,-31899.98046875,163758.65625,-70425.9609375,2740.547119140625,1878.686279296875,0
21.0,-29698.69140625,9631.5439453125,255454.453125,-40743.89453125,154476.859375,-84408.8515625,1947.28369140625,-1779.3104248046875,0
22.0,-29399.693359375,12056.931640625,258348.5,-37450.41015625,157921.09375,-82654.078125,3206.983154296875,877.6187744140625,0
24.0,-29453.404296875,13054.7138671875,273087.6875,-29481.232421875,166419.875,-67291.0625,3181.904541015625,3199.607177734375,0
25.0,-29690.98046875,9891.115234375,258348.890625,-39260.09765625,156185.90625,-81308.8828125,1975.3798828125,-1267.6790771484375,0
26.0,-29502.689453125,11017.7099609375,255215.734375,-39935.87890625,155466.0,-85252.9375,2749.86767578125,-436.7977294921875,0
27.0,-29189.541015625,14783.3974609375,270586.75,-29480.2265625,166469.765625,-71343.140625,4213.8173828125,4618.96533203125,0
28.0,-29364.0859375,13981.4833984375,275444.90625,-27690.923828125,168433.671875,-65350.14453125,3609.180419921875,4319.29541015625,0
29.0,-29666.974609375,10481.6708984375,262123.84375,-36989.40625,158715.96875,-77431.6171875,2159.111083984375,-344.26153564453125,0
30.0,-29604.61328125,10201.1787109375,253666.96875,-41484.7890625,153991.3125,-86354.0546875,2337.2099609375,-1375.235595703125,0
31.0,-29246.271484375,14027.55078125,266002.25,-32402.4921875,163539.171875,-75572.109375,3953.64306640625,3431.14892578125,0
0.0,-29287.375,14752.7529296875,276258.6875,-26751.279296875,169552.359375,-64979.1953125,3946.46826171875,5075.8125,0
1.0,-29615.275390625,11330.7236328125,266195.5,-34452.57421875,161549.921875,-73374.78125,2442.285400390625,841.0736694335938,0
2.0,-29668.65234375,9752.109375,253830.71875,-41863.984375,153786.40625,-85848.2578125,2048.939453125,-1826.6513671875,0
3.0,-29315.740234375,12966.201171875,261237.96875,-35727.9609375,160245.5,-79802.15625,3557.7490234375,1992.9483642578125,0
4.0,-29206.640625,15152.6708984375,275476.40625,-27064.62890625,169416.765625,-66057.6484375,4200.2724609375,5413.30126953125,0
5.0,-29524.6171875,12307.2490234375,270119.96875,-31969.71875,164370.0,-69606.7421875,2847.567138671875,2179.49609375,0
8.0,-29179.349609375,15092.455078125,272950.84375,-28449.654296875,168155.65625,-68665.7578125,4278.9951171875,5160.83837890625,0
9.0,-29439.591796875,13260.439453125,273299.0,-29794.24609375,166852.71875,-66751.1328125,3280.274658203125,3464.005859375,0
10.0,-29697.015625,9975.2021484375,258710.859375,-39582.36328125,156625.109375,-80495.90625,1986.1087646484375,-1109.5628662109375,0
11.0,-29539.50390625,10757.2001953125,254251.21875,-41210.734375,154917.28125,-85682.5,2618.975830078125,-718.2955932617188,0
12.0,-29207.982421875,14592.625,269143.65625,-30962.482421875,165706.203125,-72297.734375,4142.33642578125,4360.9365234375,0
13.0,-29356.107421875,14149.9267578125,275366.03125,-28282.3515625,168610.96875,-65111.8984375,3671.60888671875,4523.27734375,0
14.0,-29669.791015625,10623.6259765625,262653.3125,-37314.0859375,159189.171875,-76474.875,2187.743896484375,-102.3262710571289,0
15.0,-29629.15625,10042.927734375,253113.09375,-42488.46875,153747.171875,-86403.2734375,2235.35302734375,-1552.1943359375,0
16.0,-29269.001953125,13751.4169921875,264517.03125,-34048.56640625,162612.671875,-76519.1953125,3856.6142578125,3116.257568359375,0
17.0,-29279.328125,14797.412109375,275842.125,-27537.904296875,169517.890625,-65066.30078125,3999.978271484375,5186.1181640625,0
18.0,-29611.7890625,11461.6826171875,266754.9375,-34665.203125,162111.640625,-72428.828125,2524.6962890625,1141.8834228515625,0
19.0,-29697.619140625,9620.0107421875,253739.71875,-42593.74609375,153796.25,-85457.796875,2015.613037109375,-1848.0419921875,0
20.0,-29363.55078125,12609.1982421875,259843.359375,-37259.03515625,159393.21875,-80663.4140625,3461.52490234375,1648.3515625,0
21.0,-29216.69921875,15071.734375,274711.375,-28050.2734375,169114.34375,-66480.5625,4236.34814453125,5411.9599609375,0
22.0,-29523.74609375,12429.490234375,270632.9375,-32180.673828125,164872.296875,-68779.546875,2956.598876953125,2498.276611328125,0
23.0,-29718.875,9635.03125,255928.734375,-41624.26171875,154982.328125,-83039.8515625,1936.48779296875,-1616.0308837890625,0
24.0,-29481.298828125,11470.8017578125,255977.953125,-40187.0,156490.46875,-83977.4140625,2972.424072265625,201.29978942871094,0
25.0,-29209.390625,14924.8837890625,271877.96875,-29715.658203125,167528.15625,-69359.109375,4253.447265625,5016.6025390625,0
26.0,-29440.59765625,13393.1416015625,273588.875,-30098.9453125,167229.09375,-66197.1171875,3371.4697265625,3724.917724609375,0
27.0,-29704.7265625,10031.595703125,259293.375,-39818.53125,157074.453125,-79531.9921875,2033.3826904296875,-903.7032470703125,0
28.0,-29571.82421875,10509.296875,253545.390625,-42318.41796875,154454.46875,-85931.203125,2538.30859375,-954.1958618164062,0
29.0,-29224.076171875,14378.1826171875,267793.8125,-32337.515625,164958.609375,-73225.984375,4111.2900390625,4102.4384765625,0
30.0,-29332.236328125,14269.955078125,275309.03125,-28735.2421875,168833.53125,-64932.12109375,3778.36083984375,4722.29736328125,0
31.0,-29646.0546875,10764.978515625,263313.71875,-37404.87890625,159796.890625,-75481.9921875,2281.487060546875,181.04910278320312,0
0.0,-29633.513671875,9880.5205078125,252833.609375,-43306.07421875,153599.578125,-86272.71875,2207.390869140625,-1640.103759765625,0
1.0,-29271.751953125,13470.12109375,263097.0,-35491.86328125,161819.546875,-77494.25,3807.060302734375,2810.150390625,0
3.0,-29552.84765625,11693.828125,267460.15625,-34802.1328125,162698.4375,-71444.4609375,2668.32861328125,1502.774658203125,0
4.0,-29664.025390625,9645.4248046875,253909.3125,-43146.6171875,153944.453125,-84916.59375,2030.298095703125,-1788.228759765625,0
5.0,-29362.611328125,12431.099609375,258657.21875,-38689.32421875,158621.953125,-81412.6171875,3384.880615234375,1351.2298583984375,0
6.0,-29191.419921875,15217.4453125,273972.28125,-29031.359375,168812.875,-66949.8828125,4283.89013671875,5408.87548828125,0
7.0,-29488.138671875,12823.6416015625,271177.3125,-32306.603515625,165461.515625,-68015.859375,3066.770751953125,2828.992919921875,0
8.0,-29715.58984375,9866.5732421875,256420.59375,-41905.828125,155408.125,-82221.5078125,1955.8668212890625,-1448.5269775390625,0
9.0,-29515.765625,11373.37109375,255085.1875,-41420.28125,155914.859375,-84467.65625,2870.03076171875,-57.332218170166016,0
10.0,-29218.443359375,14977.3212890625,270791.125,-30876.853515625,167007.609375,-70132.453125,4231.1845703125,4871.22705078125,0
11.0,-29428.794921875,13750.27734375,273849.90625,-30306.078125,167692.640625,-65762.46875,3447.979736328125,3983.080322265625,0
12.0,-29713.4453125,10306.7900390625,259962.453125,-39945.73828125,157621.5625,-78567.1328125,2050.81689453125,-665.3219604492188,0
13.0,-29609.7109375,10467.857421875,253026.515625,-43309.83203125,154081.515625,-86085.4296875,2418.078369140625,-1148.5218505859375,0
14.0,-29263.5703125,14316.89453125,266531.375,-33713.48828125,164174.0625,-74138.1328125,4010.64013671875,3828.853271484375,0
15.0,-29343.8359375,14553.8671875,275272.5,-29269.337890625,168922.3125,-64805.9921875,3816.0458984375,4898.048828125,0
17.0,-29677.435546875,9919.2109375,252746.90625,-44133.203125,153387.015625,-86028.90625,2097.01806640625,-1747.19091796875,0
