EEG Channel 1,EEG Channel 2,EEG Channel 3,EEG Channel 4,EEG Channel 5,EEG Channel 6,EEG Channel 7,EEG Channel 8,Marker
-28421.4921875,20790.205078125,214793.375,25141.216796875,139065.234375,307157.375,-15030.16015625,-19513.607421875,0.0
-28350.748046875,21352.462890625,221219.078125,26435.115234375,140910.390625,312940.375,-14924.34765625,-19133.470703125,0.0
-28519.525390625,20503.87890625,218704.5,24883.1875,139172.25,311895.4375,-15112.705078125,-19626.662109375,0.0
-28614.744140625,19828.900390625,212304.21875,23380.01171875,137105.734375,306004.5625,-15252.314453125,-20087.8671875,0.0
-28475.939453125,20468.673828125,212914.359375,24488.43359375,138241.125,305730.0,-15090.2421875,-19712.224609375,0.0
-28342.3671875,21358.900390625,220150.625,26403.263671875,140781.96875,311762.46875,-14919.1845703125,-19135.482421875,0.0
-28477.28125,20763.583984375,220166.78125,25453.560546875,139875.1875,312962.21875,-15055.9765625,-19461.908203125,0.0
-28601.1328125,19892.736328125,213758.921875,23617.587890625,137495.265625,307451.90625,-15237.0927734375,-20027.71875,0.0
-28518.51953125,20156.935546875,211727.078125,23898.080078125,137557.09375,304933.375,-15153.7431640625,-19893.541015625,0.0
-28334.990234375,21242.626953125,218477.1875,26107.818359375,140339.140625,310219.9375,-14935.0087890625,-19224.197265625,0.0
-28420.28515625,21025.43359375,221134.3125,25964.587890625,140475.59375,313489.34375,-15003.673828125,-19320.623046875,0.0
-28582.087890625,20047.03125,215506.4375,24003.9609375,138054.5,309124.46875,-15223.681640625,-19924.119140625,0.0
-28577.86328125,19924.857421875,211176.625,23600.35546875,137281.890625,304641.6875,-15222.7431640625,-20046.29296875,0.0
-28382.734375,21003.10546875,216297.890625,25657.408203125,139775.34375,308346.40625,-14992.408203125,-19385.263671875,0.0
-28381.125,21221.705078125,221425.140625,26324.205078125,140891.75,313371.59375,-14961.294921875,-19203.8125,0.0
-28555.333984375,20273.744140625,217289.984375,24545.564453125,138796.671875,310695.21875,-15167.6240234375,-19778.005859375,0.0
-28604.015625,19797.98828125,211478.5,23431.64453125,137167.4375,305098.9375,-15251.509765625,-20106.77734375,0.0
-28430.275390625,20674.400390625,214183.171875,24998.1875,138934.0,306661.65625,-15045.1806640625,-19571.4765625,0.0
-28511.345703125,20534.791015625,219002.09375,25095.41796875,139485.859375,312086.625,-15099.294921875,-19602.923828125,0.0
-28618.365234375,19809.7890625,212525.765625,23498.36328125,137326.28125,306217.0,-15258.6845703125,-20100.474609375,0.0
-28496.056640625,20353.072265625,212419.421875,24378.1953125,138171.71875,305334.75,-15119.2099609375,-19789.5390625,0.0
-28339.6171875,21332.48046875,219651.453125,26422.708984375,140841.984375,311255.34375,-14920.5927734375,-19169.814453125,0.0
-28456.359375,20837.2109375,220384.78125,25653.18359375,140175.9375,313053.40625,-15031.904296875,-19428.37890625,0.0
-28600.126953125,19932.03125,214049.796875,23793.138671875,137799.21875,307700.53125,-15223.8828125,-20011.693359375,0.0
-28352.625,21210.908203125,217828.625,26075.564453125,140375.6875,309601.21875,-14933.265625,-19259.466796875,0.0
-28411.232421875,21102.681640625,221160.265625,26140.205078125,140759.578125,313365.21875,-14974.5712890625,-19285.150390625,0.0
-28586.447265625,20117.3046875,215823.8125,24193.390625,138383.671875,309347.46875,-15199.5419921875,-19898.302734375,0.0
-28594.962890625,19892.8046875,211087.03125,23554.689453125,137313.28125,304566.71875,-15220.798828125,-20075.931640625,0.0
-28389.103515625,20941.212890625,215690.109375,25533.01953125,139657.65625,307812.3125,-14981.2099609375,-19428.982421875,0.0
-28370.796875,21291.77734375,221321.0,26419.69140625,141032.296875,313147.4375,-14923.54296875,-19176.453125,0.0
-28547.353515625,20368.6953125,217693.3125,24721.25,139064.890625,310989.65625,-15129.603515625,-19731.603515625,0.0
-28610.1171875,19817.166015625,211641.78125,23468.390625,137290.078125,305254.09375,-15232.533203125,-20110.46484375,0.0
-28441.2734375,20621.0234375,213632.375,24888.75390625,138856.6875,306201.78125,-15040.2861328125,-19623.2421875,0.0
-28331.302734375,21375.26171875,220616.65625,26540.056640625,141117.453125,312228.90625,-14900.408203125,-19131.123046875,0.0
-28477.013671875,20647.98046875,219389.8125,25257.15625,139742.484375,312375.96875,-15065.029296875,-19542.240234375,0.0
-28491.02734375,20306.53515625,212098.15625,24271.779296875,138114.515625,305083.84375,-15127.9267578125,-19820.18359375,0.0
-28326.205078125,21325.505859375,219223.453125,26389.517578125,140843.53125,310829.75,-14921.2626953125,-19178.80078125,0.0
-28434.767578125,20914.189453125,220587.625,25804.326171875,140407.671875,313124.375,-15015.0732421875,-19384.123046875,0.0
-28585.642578125,19970.587890625,214447.03125,23937.91015625,138046.328125,308050.15625,-15218.451171875,-19981.71875,0.0
-28539.5078125,20027.5859375,211207.796875,23821.5703125,137617.640625,304512.125,-15173.994140625,-19969.783203125,0.0
-28330.162109375,21155.923828125,217340.140625,25969.21484375,140254.921875,309189.375,-14923.609375,-19273.818359375,0.0
-28369.388671875,21168.060546875,221313.15625,26237.033203125,140890.0625,313422.375,-14933.6005859375,-19223.2578125,0.0
-28545.07421875,20190.060546875,216377.015625,24322.875,138570.03125,309879.5625,-15155.419921875,-19825.279296875,0.0
-28574.04296875,19884.01953125,211225.703125,23505.94140625,137288.0,304778.0,-15201.888671875,-20062.990234375,0.0
-28386.623046875,20874.76171875,215183.234375,25378.66015625,139475.609375,307434.71875,-14978.1923828125,-19453.189453125,0.0
-28340.154296875,21325.171875,221204.734375,26493.18359375,141126.375,312974.09375,-14899.6044921875,-19138.09765625,0.0
-28511.48046875,20445.7421875,218175.84375,24846.576171875,139255.125,311425.59375,-15094.130859375,-19664.34765625,0.0
-28594.76171875,19836.8125,211888.34375,23489.37890625,137369.328125,305535.40625,-15216.3056640625,-20085.587890625,0.0
-28436.310546875,20565.099609375,213156.5625,24743.244140625,138711.84375,305832.5,-15038.408203125,-19649.595703125,0.0
-28310.783203125,21398.462890625,220334.828125,26509.544921875,141085.328125,311924.875,-14876.8056640625,-19112.6171875,0.0
-28457.5,20740.046875,219739.578125,25393.009765625,139950.296875,312610.53125,-15027.34375,-19485.041015625,0.0
-28581.41796875,19906.283203125,213226.15625,23652.12109375,137660.625,306884.8125,-15206.1806640625,-20035.162109375,0.0
-28302.06640625,21337.912109375,218823.46875,26266.873046875,140711.765625,310483.71875,-14879.419921875,-19164.31640625,0.0
-28396.345703125,21020.404296875,220868.78125,25924.7578125,140582.953125,313295.15625,-14968.603515625,-19324.109375,0.0
-28539.576171875,20073.451171875,214939.421875,24050.564453125,138233.078125,308515.1875,-15174.1279296875,-19926.265625,0.0
-28506.115234375,20044.013671875,211097.21875,23791.796875,137631.921875,304447.96875,-15143.1484375,-19974.076171875,0.0
-28309.107421875,21140.568359375,216718.390625,25905.04296875,140213.34375,308618.375,-14901.81640625,-19289.0390625,0.0
-28331.302734375,21260.59765625,221352.65625,26341.908203125,141051.734375,313328.75,-14893.30078125,-19172.69921875,0.0
-28495.587890625,20302.84765625,216812.40625,24487.16015625,138829.734375,310219.875,-15112.90625,-19762.314453125,0.0
-28527.974609375,19917.94921875,211269.890625,23553.884765625,137414.46875,304797.3125,-15175.87109375,-20041.8671875,0.0
-28339.6171875,20862.021484375,214610.859375,25283.775390625,139409.21875,306910.28125,-14957.1376953125,-19459.494140625,0.0
-28278.126953125,21412.87890625,221052.984375,26584.916015625,141267.125,312688.4375,-14866.6796875,-19088.142578125,0.0
-28443.75390625,20574.95703125,218574.75,25033.59375,139525.703125,311677.375,-15056.8486328125,-19587.904296875,0.0
-28532.669921875,19914.931640625,212221.671875,23529.41015625,137451.953125,305838.6875,-15182.041015625,-20039.923828125,0.0
-28394.267578125,20548.603515625,212770.71875,24630.255859375,138568.28125,305508.21875,-15026.8076171875,-19675.880859375,0.0
-28263.7109375,21452.642578125,220002.09375,26557.021484375,141118.265625,311526.90625,-14856.755859375,-19106.716796875,0.0
-28404.728515625,20865.171875,220052.046875,25613.419921875,140215.5,312753.28125,-14993.615234375,-19422.94921875,0.0
-28540.111328125,19981.25,213651.828125,23782.07421875,137836.515625,307249.65625,-15186.2646484375,-19989.900390625,0.0
-28470.576171875,20230.359375,211560.4375,24071.619140625,137918.65625,304658.1875,-15110.0234375,-19869.603515625,0.0
-28279.267578125,21328.9921875,218335.765625,26230.193359375,140649.46875,309972.5625,-14890.0146484375,-19189.931640625,0.0
-28358.728515625,21127.0234375,221099.859375,26024.6015625,140712.84375,313355.96875,-14944.6650390625,-19274.82421875,0.0
-28516.5078125,20161.830078125,215434.421875,24128.28125,138366.921875,308919.59375,-15153.810546875,-19881.271484375,0.0
-28503.43359375,20029.59765625,211114.921875,23667.208984375,137511.5625,304459.96875,-15151.5302734375,-19992.1796875,0.0
-28291.873046875,21110.99609375,216216.5625,25726.943359375,139996.828125,308147.0,-14906.98046875,-19324.578125,0.0
-28286.375,21350.115234375,221353.796875,26444.234375,141183.5,313147.5,-14865.607421875,-19140.244140625,0.0
-28460.048828125,20407.1171875,217278.984375,24629.919921875,139048.46875,310534.4375,-15075.8251953125,-19707.26171875,0.0
-28519.2578125,19940.279296875,211481.1875,23501.248046875,137396.765625,304960.46875,-15162.52734375,-20047.8359375,0.0
-28354.1015625,20811.193359375,214141.671875,25047.875,139135.09375,306493.0625,-14959.7529296875,-19529.96875,0.0
-28432.220703125,20686.939453125,218982.78125,25160.86328125,139704.9375,311931.0625,-15019.7666015625,-19558.466796875,0.0
-28410.6953125,20490.466796875,212433.703125,24386.845703125,138315.6875,305236.875,-15029.892578125,-19722.1484375,0.0
-28253.65234375,21461.427734375,219641.9375,26450.671875,140995.953125,311133.15625,-14843.27734375,-19113.890625,0.0
-28376.564453125,20958.37890625,220391.015625,25675.78125,140314.265625,312954.4375,-14964.37890625,-19376.880859375,0.0
-28527.70703125,20039.38671875,214093.984375,23836.9921875,137956.34375,307636.5,-15169.5009765625,-19970.185546875,0.0
-28468.4296875,20185.43359375,211361.5625,23928.58984375,137797.75,304503.875,-15109.822265625,-19905.880859375,0.0
-28269.142578125,21290.5703125,217768.078125,26125.185546875,140547.8125,309433.1875,-14876.6708984375,-19214.138671875,0.0
-28323.1875,21195.888671875,221227.796875,26122.771484375,140851.046875,313351.15625,-14911.1376953125,-19221.783203125,0.0
-28485.39453125,20215.67578125,215889.859375,24268.693359375,138572.171875,309318.84375,-15124.5068359375,-19833.125,0.0
-28489.888671875,19984.8046875,211100.578125,23605.25,137467.234375,304490.59375,-15150.390625,-20006.26171875,0.0
-28290.8671875,21029.189453125,215651.609375,25563.330078125,139786.0,307691.96875,-14915.7646484375,-19369.37109375,0.0
-28272.2265625,21377.7421875,221285.0,26495.8671875,141218.640625,313011.5,-14864.400390625,-19125.291015625,0.0
-28446.90625,20455.732421875,217697.140625,24788.373046875,139232.734375,310902.5,-15074.6181640625,-19680.775390625,0.0
-28515.30078125,19904.806640625,211636.953125,23483.677734375,137387.78125,305184.96875,-15182.5771484375,-20062.38671875,0.0
-28360.13671875,20713.091796875,213589.40625,24914.97265625,138968.0,306079.53125,-15001.05859375,-19596.95703125,0.0
-28259.28515625,21472.55859375,220580.25,26579.216796875,141246.875,312100.21875,-14865.40625,-19108.9296875,0.0
-28405.0625,20740.046875,219337.375,25299.1328125,139888.328125,312228.03125,-15024.9970703125,-19519.306640625,0.0
-28520.80078125,19955.03125,212835.359375,23617.990234375,137653.171875,306429.09375,-15186.734375,-20044.751953125,0.0
-28416.529296875,20397.328125,212046.125,24285.2578125,138229.515625,304969.96875,-15064.8955078125,-19792.490234375,0.0
-28349.205078125,21028.98828125,220640.859375,25863.46875,140588.859375,313104.4375,-14935.9482421875,-19338.19140625,0.0
-28497.53125,20093.970703125,214530.71875,23941.12890625,138156.359375,308079.125,-15134.498046875,-19925.9296875,0.0
-28458.974609375,20151.16796875,211235.5,23820.564453125,137713.796875,304482.625,-15096.2099609375,-19920.69921875,0.0
-28264.58203125,21255.568359375,217257.1875,26006.630859375,140404.328125,309034.25,-14858.365234375,-19239.552734375,0.0
-28308.5703125,21265.4921875,221266.546875,26295.169921875,141070.171875,313283.875,-14872.8486328125,-19189.998046875,0.0
-28482.310546875,20285.14453125,216363.28125,24382.28515625,138758.65625,309764.4375,-15096.880859375,-19789.001953125,0.0
-28505.17578125,19976.890625,211173.59375,23572.458984375,137484.0,304628.46875,-15142.74609375,-20015.984375,0.0
-28311.05078125,20971.72265625,215087.890625,25424.7265625,139646.125,307254.34375,-14922.4697265625,-19413.29296875,0.0
-28263.375,21435.8125,221201.171875,26528.388671875,141277.921875,312883.4375,-14838.44921875,-19095.3828125,0.0
-28426.990234375,20557.25390625,218156.9375,24939.58203125,139471.71875,311302.625,-15027.34375,-19616.873046875,0.0
-28341.361328125,20655.892578125,213181.375,24789.04296875,138862.78125,305784.5,-14965.1171875,-19589.6484375,0.0
-28207.048828125,21503.671875,220343.875,26615.0234375,141311.25,311836.84375,-14801.099609375,-19048.109375,0.0
-28342.701171875,20854.376953125,219800.453125,25491.37890625,140167.421875,312580.46875,-14941.0439453125,-19408.732421875,0.0
-28469.703125,20004.048828125,213277.265625,23737.080078125,137865.609375,306858.59375,-15125.37890625,-19966.095703125,0.0
-28371.267578125,20355.3515625,211752.21875,24242.54296875,138227.5,304739.03125,-15029.490234375,-19777.40234375,0.0
-28192.162109375,21430.447265625,218751.046875,26388.51171875,140960.015625,310317.5625,-14808.4755859375,-19103.162109375,0.0
-28296.701171875,21117.90234375,220835.65625,26044.25,140835.359375,313166.75,-14892.5634765625,-19256.181640625,0.0
-28450.927734375,20161.5625,214921.984375,24127.677734375,138446.90625,308421.96875,-15105.798828125,-19864.5078125,0.0
-28428.53125,20118.78125,211086.96875,23804.806640625,137775.5625,304382.71875,-15088.5654296875,-19921.705078125,0.0
-28228.841796875,21211.4453125,216720.40625,25893.240234375,140323.921875,308577.6875,-14847.5693359375,-19239.619140625,0.0
-28249.96484375,21334.693359375,221330.25,26415.265625,141274.296875,313230.96875,-14835.96875,-19121.736328125,0.0
-28426.453125,20366.416015625,216821.390625,24557.3671875,139056.78125,310152.625,-15049.94140625,-19710.951171875,0.0
-28277.724609375,20910.30078125,214565.390625,25265.3359375,139518.859375,306821.65625,-14908.3212890625,-19436.828125,0.0
-28207.5859375,21472.357421875,220961.65625,26592.626953125,141418.46875,312541.1875,-14806.732421875,-19056.4921875,0.0
-28372.205078125,20642.01171875,218551.625,25053.642578125,139684.015625,311595.65625,-14994.6884765625,-19544.453125,0.0
-28468.02734375,19957.712890625,212181.703125,23517.810546875,137578.140625,305751.96875,-15131.0791015625,-20005.189453125,0.0
-28337.470703125,20589.0390625,212725.390625,24564.609375,138643.515625,305437.8125,-14967.798828125,-19639.267578125,0.0
-28198.263671875,21505.146484375,219944.21875,26537.708984375,141241.5,311421.96875,-14788.560546875,-19060.24609375,0.0
-28329.759765625,20925.9921875,220007.453125,25625.01953125,140375.015625,312651.4375,-14923.341796875,-19372.791015625,0.0
-28465.61328125,20051.390625,213602.671875,23806.884765625,138019.84375,307145.71875,-15115.25390625,-19947.72265625,0.0
-28394.333984375,20290.375,211443.765625,24068.19921875,138084.484375,304502.0625,-15040.21875,-19826.95703125,0.0
-28295.091796875,21167.390625,220916.65625,26078.11328125,140940.03125,313112.6875,-14880.828125,-19236.802734375,0.0
-28458.3046875,20200.251953125,215326.0,24164.826171875,138561.3125,308767.3125,-15093.1923828125,-19844.525390625,0.0
-28434.96875,20069.830078125,210969.21875,23696.04296875,137689.1875,304285.6875,-15090.7109375,-19951.74609375,0.0
-28230.384765625,21154.8515625,216059.515625,25756.11328125,140166.8125,307965.59375,-14845.490234375,-19290.1796875,0.0
-28223.142578125,21397.0546875,221190.78125,26510.751953125,141404.65625,312947.34375,-14805.1904296875,-19101.150390625,0.0
-28383.13671875,20452.447265625,217180.75,24684.4375,139257.8125,310422.3125,-15010.8486328125,-19652.947265625,0.0
-28434.298828125,19980.712890625,211357.734375,23575.87890625,137634.34375,304829.96875,-15093.728515625,-19981.98828125,0.0
-28259.41796875,20853.4375,213964.703125,25149.666015625,139401.71875,306292.03125,-14888.80859375,-19457.548828125,0.0
-28173.185546875,21517.3515625,220734.8125,26634.8046875,141466.671875,312240.1875,-14762.0068359375,-19015.654296875,0.0
-28335.861328125,20736.359375,218893.609375,25232.94921875,139935.875,311812.21875,-14941.0439453125,-19468.61328125,0.0
-28443.41796875,19987.083984375,212356.125,23658.021484375,137813.90625,305863.5,-15108.1455078125,-19973.001953125,0.0
-28311.990234375,20533.248046875,212164.078125,24533.361328125,138655.859375,304894.15625,-14962.30078125,-19660.0546875,0.0
-28147.705078125,21515.7421875,219427.828125,26535.361328125,141271.140625,310859.5,-14760.5986328125,-19031.345703125,0.0
-28266.125,21026.775390625,220189.109375,25820.888671875,140662.421875,312666.5,-14877.2744140625,-19291.720703125,0.0
-28413.244140625,20109.19140625,213878.078125,23939.654296875,138257.8125,307351.3125,-15077.904296875,-19883.013671875,0.0
-28357.923828125,20258.12109375,211109.90625,24018.041015625,138076.90625,304182.15625,-15021.1083984375,-19825.34765625,0.0
-28167.955078125,21368.220703125,217523.46875,26194.654296875,140797.734375,309124.65625,-14790.4384765625,-19135.416015625,0.0
-28225.82421875,21285.609375,221018.453125,26228.65234375,141147.421875,313054.75,-14819.607421875,-19141.517578125,0.0
-28392.12109375,20311.765625,215726.3125,24353.048828125,138854.40625,309076.5,-15027.4111328125,-19748.3671875,0.0
-28397.486328125,20085.251953125,210883.859375,23729.5703125,137808.40625,304183.625,-15047.86328125,-19924.923828125,0.0
-28354.234375,20544.447265625,217512.203125,24853.28125,139510.078125,310614.75,-14984.8310546875,-19595.81640625,0.0
-28411.03125,20001.5,211457.640625,23596.33203125,137715.609375,304880.40625,-15078.5078125,-19965.759765625,0.0
-28245.470703125,20812.66796875,213396.28125,24980.083984375,139227.765625,305782.4375,-14879.95703125,-19478.0,0.0
-28139.390625,21573.54296875,220389.609375,26660.419921875,141516.640625,311796.8125,-14731.4296875,-18986.888671875,0.0
-28287.380859375,20846.1953125,219172.421875,25413.193359375,140204.625,311928.78125,-14895.916015625,-19401.22265625,0.0
-28401.7109375,20052.798828125,212631.921875,23736.34375,137978.125,306091.40625,-15065.029296875,-19926.265625,0.0
-28289.19140625,20494.2890625,211791.84375,24383.560546875,138519.328125,304587.625,-14939.6357421875,-19667.69921875,0.0
-28108.611328125,21523.38671875,218886.703125,26527.583984375,141278.65625,310288.8125,-14737.53125,-19026.3828125,0.0
-28221.666015625,21117.970703125,220331.53125,25954.59765625,140854.46875,312652.3125,-14850.4521484375,-19238.076171875,0.0
-28335.2578125,20227.07421875,210884.796875,23953.736328125,138023.921875,303991.84375,-15024.1259765625,-19838.69140625,0.0
-28134.6953125,21335.83203125,216905.484375,26118.94921875,140697.015625,308549.0,-14786.951171875,-19149.83203125,0.0
-28169.966796875,21358.900390625,220948.234375,26437.05859375,141390.90625,312821.40625,-14792.7177734375,-19090.689453125,0.0
-28345.65234375,20389.6171875,216033.828125,24563.40234375,139123.5625,309291.03125,-15000.455078125,-19692.041015625,0.0
-28372.541015625,20061.11328125,210816.46875,23727.693359375,137829.40625,304128.96875,-15052.556640625,-19926.869140625,0.0
-28181.76953125,21057.083984375,214709.21875,25557.294921875,139971.546875,306740.84375,-14826.9833984375,-19319.21484375,0.0
-28147.50390625,21522.24609375,220788.65625,26693.009765625,141656.578125,312317.5625,-14755.9716796875,-19012.50390625,0.0
-28321.04296875,20634.76953125,217754.53125,25083.21484375,139843.734375,310749.75,-14958.3447265625,-19539.087890625,0.0
-28392.658203125,20022.890625,211464.421875,23738.623046875,137973.5625,304865.78125,-15075.6240234375,-19953.220703125,0.0
-28238.228515625,20743.6015625,212697.234375,24962.1796875,139285.4375,305148.21875,-14897.6591796875,-19526.01171875,0.0
-28123.69921875,21574.21484375,219847.9375,26741.2890625,141693.859375,311201.96875,-14744.9072265625,-18999.6953125,0.0
-28270.818359375,20927.33203125,219328.25,25612.8828125,140555.796875,311962.90625,-14898.12890625,-19362.12890625,0.0
-28398.55859375,20094.70703125,212848.78125,23829.75,138226.234375,306301.375,-15080.18359375,-19914.6640625,0.0
-28298.9140625,20446.2109375,211341.84375,24298.33203125,138542.0,304226.6875,-14971.15234375,-19720.337890625,0.0
-28112.634765625,21514.06640625,218301.375,26488.154296875,141325.25,309754.25,-14748.595703125,-19054.8828125,0.0
-28209.73046875,21212.451171875,220419.109375,26153.416015625,141222.125,312625.75,-14827.51953125,-19199.51953125,0.0
-28365.634765625,20247.19140625,214556.265625,24214.24609375,138805.25,307939.53125,-15035.6591796875,-19801.140625,0.0
-28332.912109375,20198.30859375,210719.96875,23868.978515625,138100.765625,303909.78125,-15018.42578125,-19855.25390625,0.0
-28142.005859375,21295.130859375,216268.796875,25982.9609375,140671.0625,308017.09375,-14779.240234375,-19189.328125,0.0
-28168.759765625,21417.841796875,220908.28125,26500.6953125,141611.984375,312698.6875,-14765.6279296875,-19070.841796875,0.0
-28340.556640625,20452.044921875,216416.65625,24653.859375,139402.3125,309634.9375,-14979.064453125,-19651.337890625,0.0
-28379.849609375,20054.609375,210854.890625,23696.04296875,137959.625,304196.4375,-15042.6328125,-19933.037109375,0.0
-28195.314453125,20988.28515625,214060.0625,25410.107421875,139948.140625,306181.9375,-14829.8662109375,-19370.17578125,0.0
-28121.62109375,21564.22265625,220517.34375,26728.615234375,141844.875,311968.8125,-14729.619140625,-18984.138671875,0.0
-28285.16796875,20735.419921875,218133.203125,25171.927734375,140105.046875,311049.9375,-14920.5927734375,-19468.814453125,0.0
-28377.302734375,20056.150390625,211768.046875,23623.623046875,137981.421875,305214.875,-15054.501953125,-19926.3984375,0.0
-28232.931640625,20688.34765625,212227.234375,24704.017578125,139087.421875,304800.46875,-14887.3330078125,-19561.88671875,0.0
-28082.392578125,21613.0390625,219453.84375,26651.033203125,141664.828125,310798.03125,-14704.9423828125,-18971.33203125,0.0
-28214.0234375,21037.705078125,219585.671875,25722.1171875,140782.640625,312096.53125,-14842.205078125,-19280.724609375,0.0
-28342.166015625,20164.712890625,213188.140625,23873.537109375,138377.640625,306605.71875,-15022.7841796875,-19835.271484375,0.0
-28267.46484375,20405.306640625,211021.390625,24133.2421875,138419.15625,303951.9375,-14942.921875,-19712.626953125,0.0
-28076.08984375,21501.525390625,217719.0,26330.375,141176.390625,309178.03125,-14719.560546875,-19036.44140625,0.0
-28153.26953125,21302.775390625,220567.5625,26171.05078125,141274.96875,312620.375,-14778.1669921875,-19118.583984375,0.0
-28327.2109375,20321.82421875,215008.28125,24214.580078125,138857.15625,308332.40625,-14998.443359375,-19731.939453125,0.0
-28317.35546875,20181.87890625,210656.609375,23768.193359375,138008.4375,303851.09375,-15010.71484375,-19858.001953125,0.0
-28116.45703125,21249.599609375,215675.078125,25850.861328125,140515.4375,307453.90625,-14773.875,-19199.185546875,0.0
-28115.31640625,21494.28515625,220846.109375,26603.22265625,141748.984375,312477.40625,-14737.53125,-19012.90625,0.0
-28298.4453125,20549.9453125,216845.9375,24787.76953125,139618.09375,309956.9375,-14950.4990234375,-19589.37890625,0.0
-28362.416015625,20075.396484375,211013.8125,23658.22265625,137983.421875,304359.5,-15036.798828125,-19927.875,0.0
-28190.552734375,20941.48046875,213598.65625,25209.748046875,139732.96875,305815.34375,-14838.9189453125,-19406.251953125,0.0
-28097.546875,21620.482421875,220370.765625,26741.154296875,141852.984375,311747.0625,-14712.9892578125,-18971.197265625,0.0
-28253.5859375,20835.33203125,218556.25,25356.798828125,140347.859375,311340.84375,-14894.10546875,-19426.970703125,0.0
-28365.701171875,20082.90625,212056.921875,23771.412109375,138205.78125,305446.21875,-15048.130859375,-19918.552734375,0.0
-28103.380859375,21578.572265625,219049.90625,26624.947265625,141613.9375,310384.8125,-14728.009765625,-19004.255859375,0.0
-28219.587890625,21091.685546875,219892.125,25890.0234375,140976.296875,312286.09375,-14844.484375,-19257.388671875,0.0
-28354.90625,20183.890625,213611.734375,24031.453125,138584.171875,307006.59375,-15047.86328125,-19849.017578125,0.0
-28298.244140625,20333.22265625,210851.0625,24061.0234375,138334.734375,303871.0,-14996.0966796875,-19795.775390625,0.0
-28102.2421875,21446.607421875,217198.640625,26285.849609375,141106.921875,308727.15625,-14761.068359375,-19112.818359375,0.0
-28328.083984375,20377.279296875,215418.875,24435.59375,139163.46875,308682.09375,-15010.513671875,-19716.515625,0.0
-28337.740234375,20137.0859375,210581.296875,23785.29296875,138088.765625,303798.3125,-15041.9619140625,-19901.38671875,0.0
-28139.12109375,21169.267578125,215090.09375,25645.001953125,140284.96875,306977.5625,-14820.6796875,-19274.5546875,0.0
-28124.90625,21530.494140625,220775.171875,26557.958984375,141684.734375,312330.15625,-14770.1875,-19029.53515625,0.0
-28308.97265625,20615.79296875,217231.96875,24884.26171875,139737.390625,310240.84375,-14983.2890625,-19583.880859375,0.0
-28370.998046875,20051.79296875,211119.625,23635.9609375,137950.84375,304453.71875,-15084.4755859375,-19958.71875,0.0
-28202.154296875,20845.0546875,212995.296875,25076.375,139535.625,305277.375,-14892.7646484375,-19488.529296875,0.0
-28092.451171875,21608.14453125,219986.9375,26739.8125,141807.25,311287.53125,-14748.7294921875,-18993.52734375,0.0
-28244.0625,20882.5390625,218867.859375,25437.533203125,140415.71875,311539.90625,-14913.88671875,-19396.126953125,0.0
-28362.416015625,20086.728515625,212363.234375,23745.998046875,138150.46875,305760.375,-15084.20703125,-19921.236328125,0.0
-28244.599609375,20534.92578125,211435.515625,24446.927734375,138748.921875,304164.3125,-14948.755859375,-19667.095703125,0.0
-28033.912109375,21608.412109375,218629.671875,26554.0703125,141458.96875,309992.96875,-14699.17578125,-18977.634765625,0.0
-28123.095703125,21229.818359375,220152.234375,26028.423828125,141090.5625,312426.3125,-14784.537109375,-19166.595703125,0.0
-28248.48828125,20334.296875,210687.109375,24046.7421875,138282.21875,303770.625,-14952.1083984375,-19765.80078125,0.0
-28046.5859375,21429.240234375,216617.8125,26254.6015625,140996.625,308220.625,-14720.0302734375,-19083.314453125,0.0
-28075.552734375,21457.001953125,220717.109375,26566.744140625,141687.765625,312549.21875,-14722.9130859375,-19013.44140625,0.0
-28248.623046875,20490.6015625,215879.0,24686.515625,139407.875,309107.21875,-14939.0322265625,-19601.716796875,0.0
-28096.541015625,21148.748046875,214554.453125,25670.416015625,140230.375,306569.0625,-14765.4931640625,-19249.4765625,0.0
-28051.48046875,21621.01953125,220674.453125,26803.11328125,141888.328125,312178.40625,-14674.8349609375,-18927.74609375,0.0
-28221.533203125,20731.0625,217713.03125,25132.5,139975.03125,310703.40625,-14876.939453125,-19445.814453125,0.0
-28300.5234375,20107.24609375,211391.53125,23787.908203125,138084.40625,304789.59375,-15001.3271484375,-19871.279296875,0.0
-28148.7109375,20814.6796875,212521.40625,25039.158203125,139420.078125,304956.3125,-14823.630859375,-19452.453125,0.0
-28025.732421875,21656.759765625,219754.859375,26798.888671875,141796.125,311085.8125,-14660.9541015625,-18908.166015625,0.0
-28169.6328125,21011.75390625,219277.21875,25706.55859375,140694.140625,311872.59375,-14808.8115234375,-19267.783203125,0.0
-28294.82421875,20172.357421875,212781.046875,23981.8984375,138424.65625,306169.1875,-14993.615234375,-19817.904296875,0.0
-28214.357421875,20500.794921875,211216.1875,24440.82421875,138730.09375,304029.46875,-14894.91015625,-19635.044921875,0.0
-28037.935546875,21571.3984375,218167.796875,26578.009765625,141450.3125,309556.90625,-14676.51171875,-18972.5390625,1.0
-28128.728515625,21266.36328125,220353.53125,26229.1875,141308.5,312495.84375,-14749.9365234375,-19112.75,0.0
-28296.43359375,20289.63671875,214509.0625,24289.81640625,138868.359375,307837.40625,-14972.0234375,-19725.43359375,0.0
